UID1796	set(['TIGR03263'])	set([])
UID1797	set(['TIGR03263'])	set(['TIGR00392'])
UID1798	set(['TIGR03263'])	set(['TIGR00392'])
UID1799	set(['TIGR03263'])	set(['TIGR00392'])
UID1800	set(['TIGR03263'])	set(['pfam10647', 'pfam12811', 'pfam01668', 'TIGR00086'])
UID1801	set(['TIGR03263'])	set(['pfam10647', 'pfam12811', 'pfam01668', 'TIGR00086'])
UID1802	set([])	set([])
UID1803	set(['pfam10458', 'pfam02390', 'TIGR00422'])	set([])
UID1804	set(['pfam10458', 'pfam02390', 'TIGR00422'])	set(['pfam08275', 'TIGR00649', 'TIGR01391'])
UID1805	set(['pfam10458', 'pfam02390', 'TIGR00422'])	set(['TIGR00649'])
UID1806	set(['pfam02390'])	set(['TIGR00649'])
UID1807	set(['pfam10458', 'pfam02390', 'TIGR00422'])	set(['pfam00163', 'pfam08275', 'TIGR01391'])
UID1808	set([])	set([])
UID1809	set([])	set([])
UID1810	set([])	set([])
UID1811	set([])	set([])
UID1812	set([])	set([])
UID1813	set([])	set([])
UID1814	set([])	set([])
UID1815	set([])	set([])
UID1816	set([])	set([])
UID1817	set(['pfam01746'])	set([])
UID1818	set(['pfam01746'])	set([])
UID1819	set(['pfam01746'])	set([])
UID1820	set(['pfam01746'])	set([])
UID1821	set(['pfam01746'])	set([])
UID1822	set(['pfam01746'])	set([])
UID1823	set(['pfam01746'])	set([])
UID1824	set(['pfam01746'])	set(['pfam02650', 'TIGR00647', 'pfam10298', 'pfam02075'])
UID1825	set(['pfam01746'])	set(['pfam00308'])
UID1826	set(['pfam01746'])	set(['pfam00308'])
UID1827	set(['pfam01746'])	set(['pfam00308'])
UID1828	set([])	set([])
UID1829	set(['pfam01746'])	set(['pfam00308'])
UID1830	set(['pfam01746'])	set(['pfam00308'])
UID1831	set([])	set([])
UID1832	set([])	set([])
UID1833	set([])	set([])
UID1834	set([])	set([])
UID1835	set([])	set([])
UID1836	set([])	set([])
UID1837	set(['TIGR01520'])	set(['pfam08148'])
UID1838	set(['TIGR01520'])	set(['pfam08148'])
UID1839	set([])	set([])
UID1840	set([])	set([])
UID1841	set([])	set([])
UID1842	set([])	set([])
UID1843	set([])	set([])
UID1844	set([])	set([])
UID1845	set([])	set([])
UID1846	set([])	set(['pfam06689', 'pfam01715'])
UID1847	set([])	set(['pfam06689', 'pfam00919', 'pfam02347', 'TIGR01574', 'pfam01715'])
UID1848	set([])	set(['pfam06689', 'pfam01715'])
UID1849	set([])	set([])
UID1850	set([])	set([])
UID1851	set([])	set([])
UID1852	set([])	set([])
UID1853	set([])	set([])
UID1854	set([])	set([])
UID1855	set([])	set([])
UID1856	set([])	set([])
UID1857	set([])	set([])
UID1858	set([])	set([])
UID1859	set([])	set([])
UID1860	set(['TIGR01809', 'pfam03483', 'pfam01588', 'pfam03484', 'pfam03147'])	set([])
UID1861	set(['pfam03483', 'pfam01588', 'pfam03484', 'pfam03147'])	set([])
UID1862	set([])	set([])
UID1863	set([])	set([])
UID1864	set([])	set([])
UID1865	set([])	set([])
UID1866	set([])	set([])
UID1867	set([])	set([])
UID1868	set(['pfam01783', 'pfam12344', 'TIGR00347'])	set([])
UID1869	set([])	set([])
UID1870	set([])	set([])
UID1871	set([])	set([])
UID1872	set([])	set([])
UID1873	set([])	set(['TIGR00838', 'pfam01025', 'pfam02650', 'pfam00406', 'pfam09142', 'pfam01148'])
UID1874	set([])	set(['pfam09142', 'TIGR00838', 'pfam01148'])
UID1875	set([])	set([])
UID1876	set([])	set([])
UID1877	set([])	set([])
UID1878	set([])	set(['pfam00342', 'TIGR00343', 'pfam02629', 'TIGR03719', 'pfam02113', 'TIGR01520', 'TIGR01019', 'pfam08442', 'TIGR02091'])
UID1879	set([])	set(['pfam00342', 'pfam02629', 'TIGR03719', 'pfam02113', 'TIGR01520', 'TIGR01019', 'pfam08442', 'TIGR02091'])
UID1880	set(['TIGR00067', 'pfam02511'])	set(['TIGR00260'])
UID1881	set(['TIGR00067', 'pfam02511'])	set([])
UID1882	set([])	set([])
UID1883	set([])	set(['pfam03990', 'pfam02650', 'pfam07501', 'TIGR00338', 'TIGR01143'])
UID1884	set([])	set(['TIGR01214'])
UID1885	set([])	set([])
UID1886	set([])	set(['TIGR01214'])
UID1887	set([])	set([])
UID1888	set(['TIGR01520', 'TIGR01354'])	set([])
UID1889	set(['TIGR01520'])	set([])
UID1890	set([])	set([])
UID1891	set([])	set([])
UID1892	set(['TIGR01303'])	set(['pfam08148'])
UID1893	set(['TIGR01303', 'TIGR00508'])	set(['pfam08148', 'TIGR00945'])
UID1894	set(['TIGR01303', 'TIGR00508'])	set(['pfam08148'])
UID1895	set([])	set([])
UID1896	set([])	set(['TIGR00343'])
UID1897	set([])	set([])
UID1898	set(['pfam02580'])	set(['TIGR00945'])
UID1899	set([])	set(['TIGR00945'])
UID1900	set([])	set(['pfam00035', 'pfam05690', 'TIGR01088', 'TIGR01351', 'pfam00406', 'pfam11298'])
UID1901	set(['pfam02580'])	set(['TIGR01088', 'TIGR00057', 'TIGR00418', 'pfam03023'])
UID1902	set([])	set(['TIGR00343', 'pfam11253', 'pfam01687', 'pfam00035', 'pfam00766', 'pfam05690', 'TIGR00218', 'pfam01274', 'TIGR01351', 'pfam10370', 'pfam00406', 'TIGR00759', 'pfam06778', 'pfam11298'])
UID1903	set([])	set(['TIGR00343', 'pfam01687', 'pfam00035', 'pfam05690', 'TIGR00218', 'TIGR01351', 'pfam00406', 'pfam11298', 'pfam06778'])
UID1904	set([])	set(['pfam01653', 'pfam03120', 'TIGR00263'])
UID1905	set([])	set(['pfam01653', 'pfam13840', 'pfam00119', 'pfam03120', 'TIGR00263', 'pfam00166'])
UID1906	set([])	set(['TIGR00418'])
UID1907	set(['pfam11700'])	set(['pfam01653', 'pfam02366', 'pfam00119', 'pfam03120', 'pfam13840', 'TIGR00263', 'pfam01521', 'TIGR00214', 'pfam02325', 'TIGR02067', 'pfam01176', 'pfam00166', 'TIGR00233'])
UID1908	set([])	set(['pfam01653', 'pfam02366', 'pfam00119', 'pfam03120', 'pfam13840', 'TIGR00263', 'TIGR02067', 'pfam00166', 'TIGR00233'])
UID1909	set([])	set([])
UID1910	set([])	set([])
UID1911	set([])	set([])
UID1912	set([])	set([])
UID1913	set([])	set([])
UID1914	set([])	set([])
UID1915	set([])	set([])
UID1916	set([])	set([])
UID1917	set([])	set([])
UID1918	set(['TIGR02352'])	set(['TIGR01059'])
UID1919	set(['TIGR02352'])	set(['TIGR01059'])
UID1920	set(['TIGR00344'])	set([])
UID1921	set([])	set([])
UID1922	set([])	set([])
UID1923	set([])	set([])
UID1924	set([])	set([])
UID1925	set([])	set([])
UID1926	set([])	set(['pfam03449'])
UID1927	set([])	set([])
UID1928	set([])	set(['pfam03449'])
UID1929	set([])	set(['pfam03449'])
UID1930	set(['TIGR01128'])	set([])
UID1931	set([])	set(['pfam05496'])
UID1932	set([])	set([])
UID1933	set([])	set([])
UID1934	set([])	set(['pfam12002'])
UID1935	set([])	set(['pfam12002'])
UID1936	set(['pfam05000'])	set(['pfam01195'])
UID1937	set(['pfam05000', 'pfam02670', 'TIGR00154', 'pfam08436', 'pfam13288', 'pfam02542'])	set([])
UID1938	set(['pfam05000', 'pfam02670', 'pfam00982', 'TIGR01520', 'TIGR00154', 'pfam08436', 'pfam13288', 'pfam02542'])	set(['pfam12169'])
UID1939	set(['pfam05000', 'pfam02670', 'pfam00982', 'TIGR01520', 'TIGR00154', 'pfam08436', 'pfam13288', 'pfam02542'])	set(['pfam12169'])
UID1940	set(['pfam05000'])	set(['pfam01195'])
UID1941	set(['TIGR00054', 'pfam05000', 'pfam11314'])	set(['pfam01195'])
UID1942	set(['TIGR00054', 'pfam05000', 'pfam11314'])	set(['pfam01195'])
UID1943	set(['TIGR00054', 'pfam05000', 'pfam11314'])	set(['pfam01195', 'TIGR03447'])
UID1944	set(['pfam05000', 'pfam11314', 'TIGR02067'])	set(['pfam01195', 'TIGR03447'])
UID1945	set(['TIGR00054', 'pfam05000', 'pfam11314', 'pfam03853', 'TIGR01900', 'TIGR03535', 'pfam02591'])	set(['pfam01746', 'pfam06778'])
UID1946	set(['TIGR00054', 'pfam05000', 'pfam11314', 'pfam03853', 'TIGR01900', 'TIGR03535', 'pfam02591'])	set(['pfam01746', 'pfam06778'])
UID1947	set(['pfam05000'])	set(['pfam01195'])
UID1948	set(['pfam05000'])	set(['pfam01195'])
UID1949	set(['pfam05000'])	set(['pfam01195'])
UID1950	set(['pfam05000', 'pfam10298'])	set(['pfam12169', 'pfam01195', 'TIGR03447'])
UID1951	set(['pfam05000', 'pfam10298'])	set(['pfam12169', 'pfam01195', 'TIGR03447'])
UID1952	set(['pfam05000', 'pfam10298', 'pfam01018'])	set(['pfam12169', 'pfam01195', 'TIGR03447'])
UID1953	set(['pfam05000', 'pfam10298', 'pfam01018'])	set(['pfam12169', 'pfam01195', 'TIGR03447'])
UID1954	set(['pfam05000'])	set(['pfam01195'])
UID1955	set(['pfam05000', 'pfam11228', 'TIGR00628'])	set(['pfam01195'])
UID1956	set(['pfam05000', 'pfam11228'])	set(['pfam01210', 'pfam01195'])
UID1957	set(['pfam05000', 'pfam11228', 'TIGR00628'])	set(['pfam01195'])
UID1958	set(['pfam05000', 'pfam11228', 'TIGR00628'])	set(['pfam01195'])
UID1959	set(['pfam05000', 'pfam11228', 'TIGR00628'])	set(['pfam02873', 'pfam02441', 'pfam01131', 'pfam01195', 'TIGR01072'])
UID1960	set(['pfam05000', 'pfam11228', 'TIGR00628'])	set(['pfam02873', 'pfam02441', 'pfam01131', 'pfam01195', 'TIGR01072'])
UID1961	set(['pfam05000', 'pfam11228', 'TIGR00628'])	set(['pfam01195'])
UID1962	set(['pfam05000'])	set(['pfam01195'])
UID1963	set(['pfam05000'])	set(['pfam01195'])
UID1964	set(['pfam05000'])	set(['TIGR00343', 'pfam10969', 'pfam01790', 'pfam03853', 'TIGR00260', 'pfam01195'])
UID1965	set(['pfam05000'])	set(['pfam01195'])
UID1966	set(['pfam05000'])	set(['pfam01195'])
UID1967	set(['pfam01515', 'pfam05000', 'pfam01928', 'pfam11314', 'pfam11228', 'pfam00871', 'TIGR01083', 'TIGR00643'])	set(['pfam00766', 'pfam01195', 'pfam01188'])
UID1968	set(['pfam05000'])	set(['pfam01195'])
UID1969	set(['pfam05000'])	set(['pfam01195'])
UID1970	set(['pfam05000'])	set(['pfam01195'])
UID1971	set(['pfam05000'])	set(['pfam01195', 'pfam02777'])
UID1972	set(['pfam05000'])	set(['pfam01195', 'pfam02777'])
UID1973	set(['pfam05000', 'TIGR01575'])	set(['pfam01195', 'TIGR01091'])
UID1974	set(['pfam05000'])	set(['pfam01195'])
UID1975	set(['pfam05000'])	set(['pfam01195'])
UID1976	set(['pfam05000'])	set(['pfam01195'])
UID1977	set(['pfam05000'])	set(['pfam01195', 'TIGR00218'])
UID1978	set(['pfam05000'])	set(['pfam01195'])
UID1979	set(['pfam05000', 'TIGR02200'])	set(['pfam01195'])
UID1980	set(['pfam05000'])	set(['pfam01195'])
UID1981	set(['pfam00885', 'pfam05000', 'TIGR01083', 'pfam00925'])	set(['TIGR03925', 'pfam06262', 'pfam02628', 'TIGR01978', 'pfam01195', 'pfam02823'])
UID1982	set(['pfam05000'])	set(['pfam01195'])
UID1983	set(['pfam05000'])	set(['pfam01195'])
UID1984	set(['pfam05000'])	set(['pfam01195'])
UID1985	set(['pfam05000'])	set(['pfam01195'])
UID1986	set(['pfam05000'])	set(['pfam01195'])
UID1987	set(['pfam05000'])	set(['pfam01195'])
UID1988	set(['pfam05000'])	set(['pfam01195'])
UID1989	set(['pfam05000'])	set(['pfam01195'])
UID1990	set(['pfam05000'])	set(['pfam00467', 'pfam00238', 'pfam00673', 'pfam01195', 'TIGR01079', 'pfam00281'])
UID1991	set(['pfam05000'])	set(['pfam01195'])
UID1992	set(['pfam05000'])	set(['pfam01195'])
UID1993	set(['pfam05000', 'pfam11349'])	set(['pfam01195'])
UID1994	set(['pfam05000', 'pfam11349'])	set(['pfam01195'])
UID1995	set(['pfam05000', 'pfam11349'])	set(['pfam01195'])
UID1996	set(['pfam05000', 'pfam01330'])	set(['pfam01195'])
UID1997	set(['pfam05000'])	set(['pfam01195'])
UID1998	set(['pfam05000', 'TIGR02824'])	set(['pfam01195'])
UID1999	set(['pfam05000'])	set(['pfam01195'])
UID2000	set(['pfam05000'])	set(['pfam01195'])
UID2001	set(['pfam05000'])	set(['pfam01195'])
UID2002	set(['pfam05000'])	set(['pfam01195'])
UID2003	set(['pfam05000'])	set(['pfam01195'])
UID2004	set(['TIGR00368', 'pfam02021', 'pfam05000'])	set(['pfam01195'])
UID2005	set(['pfam05000'])	set(['pfam01195'])
UID2006	set(['pfam05000', 'pfam01628'])	set(['pfam01195'])
UID2007	set(['pfam05000', 'pfam01628'])	set(['pfam01195'])
UID2008	set(['pfam05000', 'pfam01628'])	set(['pfam01195'])
UID2009	set(['pfam05000', 'pfam01628'])	set(['pfam01195'])
UID2010	set(['pfam05000'])	set(['pfam01195'])
UID2011	set(['pfam05000'])	set(['pfam01195'])
UID2012	set([])	set([])
UID2013	set(['TIGR00554', 'TIGR00185'])	set(['pfam07991', 'pfam00121'])
UID2014	set([])	set([])
UID2015	set(['TIGR00185', 'pfam14155'])	set(['pfam07991'])
UID2016	set(['pfam14155'])	set(['pfam07991'])
UID2017	set(['TIGR00185', 'pfam14155'])	set(['pfam01379', 'pfam07991', 'TIGR03725', 'pfam01259', 'pfam03900'])
UID2018	set(['pfam14155', 'TIGR01214'])	set([])
UID2019	set([])	set([])
UID2020	set([])	set([])
UID2021	set([])	set([])
UID2022	set([])	set([])
UID2023	set([])	set([])
UID2024	set(['TIGR00460', 'pfam01208', 'TIGR00121', 'TIGR01198', 'TIGR01082', 'TIGR02432', 'TIGR00945'])	set(['TIGR00398', 'pfam01784', 'pfam03054', 'pfam00162', 'TIGR00759', 'pfam08459'])
UID2025	set([])	set([])
UID2026	set([])	set([])
UID2027	set([])	set([])
UID2028	set([])	set(['pfam00842'])
UID2029	set([])	set(['pfam00842'])
UID2030	set([])	set(['pfam01176', 'pfam01687'])
UID2031	set([])	set(['pfam06574'])
UID2032	set([])	set(['pfam06574'])
UID2033	set([])	set(['pfam06574'])
UID2034	set([])	set(['pfam01176', 'TIGR01379', 'pfam01259', 'pfam01687'])
UID2035	set([])	set(['pfam01687', 'TIGR00485', 'pfam03946', 'pfam00298', 'TIGR01379', 'pfam01259', 'pfam01176', 'TIGR01632'])
UID2036	set([])	set(['pfam01687', 'TIGR00485', 'pfam03946', 'pfam00298', 'TIGR01379', 'pfam01259', 'pfam01176', 'TIGR01632'])
UID2037	set([])	set(['pfam01176', 'pfam00290', 'TIGR01410', 'pfam01687'])
UID2038	set([])	set(['pfam03147', 'pfam01687', 'TIGR00485', 'pfam03946', 'pfam00298', 'pfam01409', 'TIGR01379', 'TIGR01134', 'pfam01259', 'pfam01176', 'TIGR01632'])
UID2039	set([])	set(['pfam03147', 'pfam01687', 'TIGR00485', 'pfam03946', 'pfam00298', 'pfam01409', 'TIGR01379', 'TIGR01134', 'pfam01259', 'pfam01176', 'TIGR01632'])
UID2040	set([])	set(['pfam01687', 'TIGR00485', 'pfam03946', 'pfam00298', 'TIGR01379', 'pfam01259', 'pfam01176', 'TIGR01632'])
UID2041	set(['pfam03275'])	set([])
UID2042	set(['pfam03275'])	set([])
UID2043	set([])	set([])
UID2044	set(['TIGR03459', 'TIGR00554', 'TIGR01520', 'pfam02381'])	set(['pfam03668', 'pfam05639', 'pfam09438'])
UID2045	set(['TIGR03459', 'TIGR00554', 'TIGR01520', 'pfam02381'])	set(['pfam09438'])
UID2046	set(['TIGR03459', 'pfam12502', 'pfam05000', 'pfam13684'])	set([])
UID2047	set([])	set(['pfam00416'])
UID2048	set([])	set(['pfam00416'])
UID2049	set([])	set(['pfam00416'])
UID2050	set([])	set(['pfam00416'])
UID2051	set([])	set(['pfam00416'])
UID2052	set([])	set(['pfam00416'])
UID2053	set([])	set(['pfam01176', 'pfam00416'])
UID2054	set([])	set(['pfam01176', 'pfam00416'])
UID2055	set([])	set(['pfam00416'])
UID2056	set([])	set(['pfam00416'])
UID2057	set([])	set(['pfam00416'])
UID2058	set([])	set(['pfam00416'])
UID2059	set([])	set(['pfam02873', 'pfam00416', 'pfam00344', 'TIGR00967'])
UID2060	set([])	set(['pfam00416'])
UID2061	set([])	set(['pfam00416'])
UID2062	set(['TIGR00643'])	set(['pfam00416'])
UID2063	set(['TIGR00643'])	set(['pfam00416'])
UID2064	set(['TIGR00643'])	set(['pfam00416'])
UID2065	set(['TIGR00643'])	set(['TIGR00414', 'pfam02403', 'pfam00416'])
UID2066	set(['TIGR00643'])	set(['pfam00416'])
UID2067	set([])	set(['pfam00416'])
UID2068	set([])	set(['pfam00416'])
UID2069	set([])	set(['pfam00416'])
UID2070	set([])	set(['pfam00416'])
UID2071	set([])	set(['TIGR02012', 'pfam00416'])
UID2072	set([])	set(['TIGR02012', 'pfam00416'])
UID2073	set([])	set(['TIGR02012', 'pfam00416'])
UID2074	set([])	set(['pfam00416'])
UID2075	set([])	set(['pfam00416'])
UID2076	set([])	set(['pfam00416'])
UID2077	set([])	set(['pfam00416'])
UID2078	set([])	set(['TIGR03723', 'pfam00416', 'TIGR00329'])
UID2079	set([])	set(['pfam00416'])
UID2080	set([])	set(['TIGR01900', 'pfam00416', 'TIGR00539'])
UID2081	set([])	set(['TIGR01900', 'pfam00416', 'TIGR00539'])
UID2082	set([])	set(['TIGR01900', 'pfam00416', 'TIGR00539'])
UID2083	set([])	set(['pfam00416'])
UID2084	set([])	set(['TIGR03723', 'pfam00490', 'pfam00416', 'TIGR00329'])
UID2085	set([])	set(['pfam00416'])
UID2086	set([])	set(['pfam00416'])
UID2087	set([])	set(['pfam02581', 'pfam00416', 'TIGR00329'])
UID2088	set([])	set(['pfam00416'])
UID2089	set([])	set(['pfam01176', 'pfam12811', 'pfam00416'])
UID2090	set([])	set(['pfam00416'])
UID2091	set([])	set(['pfam01176', 'pfam00416'])
UID2092	set([])	set(['pfam03118', 'pfam01193', 'pfam00416', 'pfam01176', 'pfam12401', 'pfam01000'])
UID2093	set([])	set(['pfam00416'])
UID2094	set([])	set(['pfam00416'])
UID2095	set([])	set(['pfam00416'])
UID2096	set([])	set(['pfam12401', 'pfam00416'])
UID2097	set([])	set(['pfam12401', 'pfam00416'])
UID2098	set([])	set(['TIGR03723', 'pfam00416', 'TIGR00329'])
UID2099	set([])	set(['TIGR03723', 'pfam00416', 'TIGR00329'])
UID2100	set([])	set(['pfam00416', 'TIGR00239'])
UID2101	set([])	set(['TIGR01059', 'TIGR00329', 'pfam01725', 'pfam00416', 'TIGR03723', 'pfam12401'])
UID2102	set([])	set(['TIGR01059', 'TIGR00329', 'pfam01725', 'pfam00416', 'TIGR03723', 'pfam12401'])
UID2103	set(['pfam12811'])	set(['pfam01176', 'pfam00416'])
UID2104	set(['TIGR03188', 'pfam01207', 'pfam02545'])	set(['pfam01351'])
UID2105	set(['TIGR03188', 'pfam01207', 'pfam02545'])	set(['pfam01351'])
UID2106	set([])	set(['pfam01351', 'pfam00416'])
UID2107	set([])	set(['pfam01351', 'pfam00416'])
UID2108	set(['TIGR03188', 'pfam01207', 'pfam02545'])	set(['pfam01351', 'TIGR01391'])
UID2109	set(['TIGR03188', 'pfam01207', 'pfam02545'])	set(['pfam00231', 'pfam01351', 'TIGR00344', 'TIGR01391', 'pfam00344'])
UID2110	set(['TIGR03188', 'pfam01207', 'pfam02545'])	set(['pfam01351', 'TIGR00344'])
UID2111	set(['TIGR00416', 'TIGR00121'])	set([])
UID2112	set(['pfam07499', 'TIGR00416'])	set([])
UID2113	set(['TIGR01280', 'pfam02650', 'TIGR00539'])	set(['pfam12327', 'pfam03449', 'pfam01743', 'pfam00091'])
UID2114	set(['pfam03726', 'TIGR01966', 'TIGR00539', 'pfam02601', 'TIGR03719', 'pfam13742', 'TIGR01280', 'TIGR00409'])	set(['TIGR01203', 'pfam01351'])
UID2115	set(['pfam02650', 'pfam07499', 'TIGR01280'])	set(['pfam01176', 'pfam12327', 'pfam03449', 'pfam01743', 'pfam00091'])
UID2116	set(['pfam02650', 'pfam07499', 'TIGR01280', 'TIGR00539', 'TIGR01966'])	set(['pfam12327', 'pfam03449', 'pfam01743', 'pfam00091'])
UID2117	set(['TIGR01280', 'pfam02650'])	set(['pfam01176', 'pfam12327', 'pfam03449', 'pfam01743', 'pfam00091'])
UID2118	set(['pfam07499', 'pfam02650'])	set(['pfam01176', 'pfam12327', 'pfam03449', 'pfam01743', 'pfam00091'])
UID2119	set(['TIGR01280', 'pfam02650', 'TIGR01087'])	set(['pfam01176', 'pfam12327', 'pfam03449', 'pfam01743', 'pfam00091'])
UID2120	set(['pfam07499', 'TIGR00416', 'TIGR00690'])	set([])
UID2121	set(['pfam07499', 'pfam01782', 'TIGR00416', 'TIGR01966'])	set(['pfam02357', 'pfam05698', 'pfam05697', 'pfam00958'])
UID2122	set(['pfam07499', 'TIGR00416'])	set(['pfam05698', 'pfam01264'])
UID2123	set(['pfam07499', 'TIGR00416'])	set(['pfam05698', 'pfam01264'])
UID2124	set(['pfam07499', 'TIGR00416'])	set(['pfam05698', 'pfam01264'])
UID2125	set(['pfam07499', 'pfam01782', 'TIGR00416', 'TIGR01966'])	set(['pfam05698', 'pfam00627', 'pfam05697', 'pfam00958', 'TIGR02397', 'pfam02357'])
UID2126	set(['pfam07499', 'pfam01782', 'TIGR00416', 'TIGR00755', 'TIGR01966'])	set(['pfam05698', 'pfam05697', 'pfam00627', 'TIGR01978', 'pfam00958', 'TIGR01134', 'TIGR02397', 'pfam02357'])
UID2127	set(['pfam07499', 'pfam01782', 'TIGR00416', 'TIGR00755', 'TIGR01966'])	set(['pfam05698', 'pfam05697', 'pfam00627', 'TIGR01978', 'pfam00958', 'TIGR02397', 'pfam02357'])
UID2128	set(['pfam07499', 'pfam01782', 'TIGR00416', 'TIGR00755', 'TIGR01966'])	set(['pfam05698', 'pfam05697', 'pfam00627', 'TIGR01978', 'pfam00958', 'TIGR01134', 'TIGR02397', 'pfam02357'])
UID2129	set(['pfam07499', 'pfam01782', 'TIGR00416', 'TIGR00755', 'TIGR01966'])	set(['pfam05698', 'pfam05697', 'pfam00627', 'TIGR01978', 'pfam00958', 'TIGR02397', 'pfam02357'])
UID2130	set(['TIGR00416', 'pfam00988', 'TIGR00690'])	set([])
UID2131	set(['TIGR00416', 'TIGR00690'])	set(['pfam02357', 'pfam00958'])
UID2132	set(['TIGR00416', 'TIGR00690'])	set(['pfam02357', 'pfam00958'])
UID2133	set(['TIGR00132', 'pfam02637', 'pfam00988', 'pfam02934', 'TIGR00416', 'pfam02686', 'TIGR00690'])	set([])
UID2134	set(['TIGR00132', 'pfam02637', 'pfam00988', 'pfam02934', 'TIGR00416', 'pfam02686', 'TIGR00690'])	set([])
UID2135	set(['TIGR00132', 'pfam02637', 'pfam00988', 'pfam02934', 'TIGR00416', 'pfam02686', 'pfam07499', 'TIGR00690'])	set([])
UID2136	set(['TIGR00132', 'pfam02637', 'pfam00988', 'pfam02934', 'TIGR00416', 'pfam02686', 'pfam07499', 'TIGR00690'])	set([])
UID2137	set(['TIGR00132', 'pfam02637', 'pfam00988', 'pfam01782', 'pfam02934', 'TIGR00416', 'pfam02686', 'TIGR00690'])	set([])
UID2138	set(['TIGR00132', 'pfam02637', 'pfam02934', 'TIGR00416', 'pfam02686', 'TIGR00690'])	set([])
UID2139	set(['TIGR00132', 'pfam02637', 'pfam00988', 'pfam01782', 'pfam02934', 'TIGR03719', 'TIGR00416', 'pfam02686', 'TIGR00690'])	set([])
UID2140	set(['TIGR00132', 'pfam02637', 'pfam00988', 'pfam02934', 'TIGR03719', 'TIGR00416', 'pfam02686', 'TIGR00690'])	set([])
UID2141	set(['TIGR00416', 'pfam00988', 'TIGR00690'])	set([])
UID2142	set([])	set(['pfam04983'])
UID2143	set([])	set(['pfam04983'])
UID2144	set([])	set(['pfam04983'])
UID2145	set(['TIGR01455', 'TIGR01694', 'TIGR00364', 'TIGR00020', 'pfam11285', 'TIGR03139', 'TIGR02188'])	set(['TIGR00544', 'pfam04983', 'pfam12627', 'pfam02632'])
UID2146	set(['TIGR01455', 'TIGR01694', 'TIGR00364', 'TIGR00020', 'pfam11285', 'TIGR03139', 'TIGR02188'])	set(['TIGR00544', 'pfam04983', 'pfam12627', 'pfam02632'])
UID2147	set([])	set(['pfam04983'])
UID2148	set([])	set(['pfam04983'])
UID2149	set([])	set(['pfam04983'])
UID2150	set(['pfam01709', 'pfam07499', 'pfam13167', 'TIGR03725', 'pfam03119'])	set(['pfam04983'])
UID2151	set(['pfam01709', 'pfam07499', 'pfam13167', 'TIGR03725', 'pfam03119'])	set(['pfam04983'])
UID2152	set(['TIGR01455', 'pfam10742', 'pfam13167', 'pfam02578', 'pfam01709', 'pfam07499', 'TIGR01125'])	set(['pfam04983'])
UID2153	set(['pfam01709', 'pfam07499', 'pfam13167', 'TIGR03725', 'pfam03119'])	set(['pfam04983'])
UID2154	set(['pfam03119', 'pfam12627', 'pfam01709', 'pfam07499', 'pfam13167', 'TIGR03725'])	set(['pfam04983'])
UID2155	set(['pfam03119', 'pfam12627', 'pfam01709', 'pfam07499', 'pfam13167', 'TIGR03725'])	set(['pfam04983', 'TIGR01072'])
UID2156	set(['pfam01709', 'pfam07499', 'pfam13167', 'TIGR03725', 'pfam03119'])	set(['pfam04983'])
UID2157	set(['pfam01709', 'pfam07499', 'pfam13167', 'TIGR03725', 'pfam03119'])	set(['pfam04983'])
UID2158	set(['pfam01709', 'pfam07499', 'pfam13167', 'TIGR03725', 'pfam03119'])	set(['pfam04983'])
UID2159	set(['pfam01709', 'pfam07499', 'pfam13167'])	set(['pfam04983'])
UID2160	set([])	set(['pfam04983', 'TIGR00670'])
UID2161	set([])	set(['pfam04983', 'TIGR00670'])
UID2162	set([])	set(['pfam04983'])
UID2163	set(['pfam02132'])	set(['pfam04983'])
UID2164	set([])	set(['pfam04983'])
UID2165	set([])	set(['pfam04983', 'TIGR00670'])
UID2166	set([])	set(['pfam04983', 'TIGR00670'])
UID2167	set([])	set(['pfam04983', 'TIGR00670'])
UID2168	set([])	set(['pfam04983', 'TIGR00670'])
UID2169	set([])	set(['pfam04983'])
UID2170	set([])	set(['pfam04983', 'TIGR00670'])
UID2171	set([])	set(['pfam04983'])
UID2172	set([])	set(['pfam04983', 'TIGR00670'])
UID2173	set([])	set(['pfam04983', 'TIGR00670'])
UID2174	set([])	set(['pfam04983', 'TIGR00670'])
UID2175	set([])	set(['pfam04983'])
UID2176	set([])	set(['pfam04983'])
UID2177	set([])	set(['pfam04983', 'TIGR00670'])
UID2178	set([])	set(['pfam04983'])
UID2179	set(['pfam01430'])	set(['pfam04983'])
UID2180	set([])	set(['pfam04983'])
UID2181	set([])	set(['pfam04983'])
UID2182	set([])	set(['pfam04983'])
UID2183	set([])	set(['pfam04983'])
UID2184	set(['pfam01709', 'pfam01713', 'pfam11347', 'pfam04459'])	set(['pfam04983'])
UID2185	set(['pfam01709', 'pfam01713', 'pfam11347', 'pfam04459'])	set(['pfam04983'])
UID2186	set([])	set(['pfam04983'])
UID2187	set(['pfam13167'])	set(['pfam04983'])
UID2188	set(['pfam13167'])	set(['pfam04983'])
UID2189	set([])	set(['pfam04983'])
UID2190	set([])	set(['pfam04983'])
UID2191	set([])	set(['pfam04983'])
UID2192	set([])	set(['pfam04983'])
UID2193	set([])	set(['pfam04983'])
UID2194	set([])	set(['pfam04983'])
UID2195	set([])	set(['pfam04983'])
UID2196	set([])	set(['pfam04983'])
UID2197	set([])	set(['pfam04983'])
